,FirstNight,Libros,Tasa_PickUP,TasaNoShow,TasaCancelación,Estancia_Promedio,ResvGorro
252,2019-01-08,27.0,0.9921414540000001,0.017681729,0.7524557959999999,3.7864769,13.07943310559241
253,2019-01-09,15.0,0.9919354840000001,0.040322581,0.040322581,5.6975309,27.518013496420842
254,2019-01-10,19.0,0.972972973,0.022522523,0.310810811,4.6666667,25.25340550493627
255,2019-01-11,315.0,0.8113636359999999,0.03125,0.107386364,7.3555927,493.3912362621279
256,2019-01-12,434.0,0.680407125,0.065139949,0.11043257,7.7231467,606.498483142127
257,2019-01-13,142.0,0.815936255,0.029482072,0.115537849,7.2619048,221.34604115010598
258,2019-01-14,75.0,0.81535649,0.02559415,0.10420475300000001,7.862416099999999,118.84251172782834
259,2019-01-15,23.0,0.931034483,0.09482758599999999,0.10344827599999999,8.1208054,36.043298215407376
260,2019-01-16,12.0,0.976190476,0.103174603,0.023809524,5.006329099999999,20.76120289184591
261,2019-01-17,55.0,0.988095238,0.035714286,0.077380952,4.306532700000001,97.28099946003626
262,2019-01-18,335.0,0.8032700420000001,0.029008439,0.11234177199999999,7.5015625,520.6751049654375
263,2019-01-19,417.0,0.7093596059999999,0.027367269,0.100711549,8.135722,623.4726232129872
264,2019-01-20,168.0,0.84367988,0.025430067,0.10471204199999999,7.328358199999999,270.2530162105101
265,2019-01-21,78.0,0.7330677290000001,0.023904382000000002,0.093625498,7.5547576,119.59421726981876
266,2019-01-22,23.0,0.945054945,0.054945055,0.12087912099999999,4.9827585999999995,37.16767231452541
267,2019-01-23,18.0,0.977777778,0.022222222000000003,0.07777777799999999,4.8151261,32.101530867364936
268,2019-01-24,10.0,0.8620689659999999,0.009195402,0.243678161,2.9094827999999997,13.953733246737233
269,2019-01-25,256.0,0.800317797,0.028072034,0.152542373,6.9171443,379.61311768880637
270,2019-01-26,372.0,0.713965227,0.029725182000000003,0.11777902400000001,7.2621951000000005,545.7793328987317
271,2019-01-27,227.0,0.839339339,0.021021021,0.098348348,7.1687922,368.55292809486446
272,2019-01-28,146.0,0.830107527,0.010752688,0.075268817,7.735177900000001,244.4273755189991
273,2019-01-29,14.0,0.933333333,0.07777777799999999,0.033333333,6.3548387,24.12943209711136
274,2019-01-30,15.0,1.0,0.050505050999999995,0.10101010099999999,7.2878788,25.607591049075605
275,2019-01-31,56.0,0.983606557,0.032786885,0.163934426,4.5823754999999995,89.82683135110437
276,2019-02-01,364.0,0.7966466040000001,0.020206363,0.104041273,7.661297200000001,574.0988319277408
277,2019-02-02,498.0,0.6901924840000001,0.029330889,0.098991751,8.1851345,736.1485916370583
278,2019-02-03,147.0,0.8382004740000001,0.027624309,0.078137332,7.476789900000001,242.2202955173449
279,2019-02-04,84.0,0.773913043,0.022608696,0.106086957,8.2023217,130.1893197601507
280,2019-02-05,24.0,0.956896552,0.034482759,0.060344827999999996,5.2151899,42.6096190610769
281,2019-02-06,10.0,0.941666667,0.05,0.075,7.437086099999999,17.062395836262503
282,2019-02-07,11.0,0.970588235,0.047058824000000006,0.052941176,4.7411167999999995,19.56282719030118
283,2019-02-08,268.0,0.8295583240000001,0.022083805,0.114382786,7.279599799999999,424.6476653198516
284,2019-02-09,394.0,0.7187977590000001,0.026490066,0.128374936,7.774340799999999,574.6337081935333
